201,3.79093012941
202,3.57275657677
203,4.00883238277
204,5.30958480079
205,3.32598346693
206,2.98419168465
207,3.77988908505
208,4.74930856428
209,4.2069904804
210,3.03502363243
211,2.99356360601
212,3.33456531485
213,4.89394608225
214,5.06358835708
215,4.72975633591
216,3.80199381108
217,3.10571789834
218,2.3269433657
219,2.41545942801
220,2.84892739439
221,3.45670468863
222,4.15272235726
223,5.71969815061
224,6.85367733136
225,7.91315847356
226,5.72564554916
227,4.93977841887
228,4.32999523674
229,4.24356696777
230,5.46652647585
231,6.95320717785
232,6.86213985583
233,6.1580980387
234,5.02313533547
235,3.7176493706
236,3.45753226943
237,4.23842887828
238,5.28544693278
239,6.33230946635
240,6.07092596338
241,6.33106594419
242,5.28030605253
243,5.10691222558
244,4.23445506897
245,3.70976417452
246,3.67986479947
247,4.8773508123
248,5.1456942441
249,5.60350697725
250,6.91482147185
251,6.4831983126
252,5.18036905906
253,4.40135579212
254,7.10573704104
255,7.54128620155
256,5.79390637554
257,4.74742083862
258,3.9667103131
259,3.62057244907
260,3.15638450502
261,0.94831673779
262,0.329102021627
263,0.4662004662
264,0.647249190939
265,3.02474793767
266,1.95454545455
267,11.0237822887
268,9.67571485984
269,7.98751845205
270,7.11740762287
271,7.75982982637
272,8.66688967401
273,6.71361293142
274,7.42682717144
275,7.18350099658
276,11.0981272407
277,14.8762054575
278,15.38729839
279,13.9273721374
280,11.7341114266
281,10.8730308336
282,9.24811309475
283,7.69656441554
284,9.20182774042
285,5.68461587482
286,2.99073700476
287,1.03403038646
288,0.442926613745
289,0.319946152979
290,0.283456846766
291,0.412768875278
292,1.71451073848
293,1.28589976375
294,1.28788104195
295,1.15929593204
296,1.44696667949
297,1.17941008451
298,1.92487779323
299,1.57952407203
300,1.30618890307
301,1.07797491606
302,1.15882384595
303,1.3963857594
304,2.02357918189
305,2.11202089341
306,1.59998886011
307,1.51887219597
308,1.99117374457
309,2.42522285517
310,1.63160865225
311,1.40854507845
312,1.5198863158
313,2.34347371907
314,2.36583500548
315,2.28596779235
316,2.43837319076
317,4.13847056523
318,4.34325744308
319,3.65095905214
320,3.64938214574
321,4.49687823189
322,5.39694656489
323,5.59382016058
324,5.50524760353
325,5.37799977466
326,6.80931683941
327,9.64902548171
328,10.7172146425
329,11.4722966935
330,11.7743224588
331,11.3578199906
332,11.3237296639
333,10.4333013947
334,8.57443450815
335,7.22139363879
336,7.09791176877
337,8.81778893071
338,9.94993300896
339,10.3747520544
340,9.49609652236
341,8.62178806541
342,8.09705177035
343,6.97201374763
344,6.25546653605
345,5.97681259734
346,5.45904853634
347,5.0991404404
348,5.18779900248
349,5.01178054527
350,4.75395606597
351,4.82945173847
352,5.42373981629
353,5.33303257822
354,5.68536321385
355,7.61430970563
356,7.8707643814
357,8.11098251431
358,7.97074501054
359,7.60809397872
360,6.18003233383
